"event","indiv","selec","start","end","group","type","group.size","experiment","time","year.audio","flight.time"
"ch1MPI2021-01-18_15-38-47_0000151.wav","900200000279422",5207,304.940511,304.991510999999,"GM10","Artificial",5,"Artificial",304.966011,"2021-151",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5208,22.666044,22.7170439999995,"GM11","Artificial",5,"Artificial",22.6915439999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5209,28.9574,29.0083999999995,"GM11","Artificial",5,"Artificial",28.9828999999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5210,30.284067,30.3350670000031,"GM11","Artificial",5,"Artificial",30.3095670000016,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5211,32.688067,32.7390669999995,"GM11","Artificial",5,"Artificial",32.7135669999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5212,34.574078,34.6250779999995,"GM11","Artificial",5,"Artificial",34.5995779999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5213,37.708744,37.7597439999995,"GM11","Artificial",5,"Artificial",37.7342439999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5214,40.449422,40.5004219999995,"GM11","Artificial",5,"Artificial",40.4749219999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5215,43.270756,43.3217559999995,"GM11","Artificial",5,"Artificial",43.2962559999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5216,44.441433,44.4924329999995,"GM11","Artificial",5,"Artificial",44.4669329999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5217,51.407444,51.4584440000031,"GM11","Artificial",5,"Artificial",51.4329440000015,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5218,52.007444,52.0584439999995,"GM11","Artificial",5,"Artificial",52.0329439999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5219,58.111456,58.1624559999995,"GM11","Artificial",5,"Artificial",58.1369559999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5220,59.166789,59.2177889999995,"GM11","Artificial",5,"Artificial",59.1922889999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5221,61.601467,61.6524670000031,"GM11","Artificial",5,"Artificial",61.6269670000015,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5222,64.5948,64.6457999999995,"GM11","Artificial",5,"Artificial",64.6202999999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5223,68.788811,68.8398109999995,"GM11","Artificial",5,"Artificial",68.8143109999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5224,70.321489,70.3724890000031,"GM11","Artificial",5,"Artificial",70.3469890000015,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5225,72.749489,72.8004889999995,"GM11","Artificial",5,"Artificial",72.7749889999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5226,73.951489,74.0024889999995,"GM11","Artificial",5,"Artificial",73.9769889999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5227,78.416167,78.4671669999995,"GM11","Artificial",5,"Artificial",78.4416669999998,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5228,82.926178,82.9771779999995,"GM11","Artificial",5,"Artificial",82.9516779999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5229,84.678178,84.7291779999995,"GM11","Artificial",5,"Artificial",84.7036779999997,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5230,103.775556,103.826555999999,"GM11","Artificial",5,"Artificial",103.801056,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5231,105.976222,106.027221999999,"GM11","Artificial",5,"Artificial",106.001722,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5232,110.693567,110.744566999999,"GM11","Artificial",5,"Artificial",110.719066999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5233,113.931578,113.982577999999,"GM11","Artificial",5,"Artificial",113.957077999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5234,116.437578,116.488577999999,"GM11","Artificial",5,"Artificial",116.463077999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5235,126.2676,126.318599999999,"GM11","Artificial",5,"Artificial",126.293099999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5236,131.712278,131.763278000003,"GM11","Artificial",5,"Artificial",131.737778000001,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5237,139.897633,139.948632999999,"GM11","Artificial",5,"Artificial",139.923132999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5238,149.883656,149.934655999999,"GM11","Artificial",5,"Artificial",149.909155999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5239,163.463678,163.514677999999,"GM11","Artificial",5,"Artificial",163.489177999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5240,169.469033,169.520032999999,"GM11","Artificial",5,"Artificial",169.494532999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5241,179.623722,179.674721999999,"GM11","Artificial",5,"Artificial",179.649221999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5242,184.078389,184.129388999999,"GM11","Artificial",5,"Artificial",184.103888999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5243,193.577744,193.628743999999,"GM11","Artificial",5,"Artificial",193.603244,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5244,202.200433,202.251432999999,"GM11","Artificial",5,"Artificial",202.225932999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5245,209.496444,209.547444000003,"GM11","Artificial",5,"Artificial",209.521944000001,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5246,217.6918,217.742799999999,"GM11","Artificial",5,"Artificial",217.7173,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5247,219.678467,219.729466999999,"GM11","Artificial",5,"Artificial",219.703967,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5248,222.034478,222.085477999999,"GM11","Artificial",5,"Artificial",222.059977999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5249,231.7125,231.763499999999,"GM11","Artificial",5,"Artificial",231.737999999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5250,238.487844,238.538844000003,"GM11","Artificial",5,"Artificial",238.513344000001,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5251,239.671178,239.722177999999,"GM11","Artificial",5,"Artificial",239.696678,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5252,246.252522,246.303521999999,"GM11","Artificial",5,"Artificial",246.278022,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5253,256.381211,256.432210999999,"GM11","Artificial",5,"Artificial",256.406711,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5254,265.019233,265.070232999999,"GM11","Artificial",5,"Artificial",265.044732999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5255,269.823911,269.874910999999,"GM11","Artificial",5,"Artificial",269.849410999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5256,276.677922,276.728922000003,"GM11","Artificial",5,"Artificial",276.703422000002,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5264,278.371267,278.422266999999,"GM11","Artificial",5,"Artificial",278.396766999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5257,281.1586,281.209599999999,"GM11","Artificial",5,"Artificial",281.184099999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5258,283.950611,284.001610999999,"GM11","Artificial",5,"Artificial",283.976110999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5259,292.513956,292.564956000003,"GM11","Artificial",5,"Artificial",292.539456000002,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5260,293.213289,293.264288999999,"GM11","Artificial",5,"Artificial",293.238788999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5261,296.157967,296.208966999999,"GM11","Artificial",5,"Artificial",296.183466999999,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5262,297.410633,297.461633000003,"GM11","Artificial",5,"Artificial",297.436133000002,"2021-152",299.999976000001
"ch1MPI2021-01-18_15-55-05_0000152.wav","982126057846216",5263,306.708656,306.759655999999,"GM11","Artificial",5,"Artificial",306.734156,"2021-152",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846174",5265,88.775611,88.8266109999995,"GM13","Artificial",4,"Artificial",88.8011109999998,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846174",5266,94.815633,94.8666329999995,"GM13","Artificial",4,"Artificial",94.8411329999998,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846174",5267,100.535644,100.586644000003,"GM13","Artificial",4,"Artificial",100.561144000002,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846174",5268,114.807033,114.858032999999,"GM13","Artificial",4,"Artificial",114.832533,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5269,115.0357,115.086699999999,"GM13","Artificial",4,"Artificial",115.0612,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5270,133.237756,133.288756000003,"GM13","Artificial",4,"Artificial",133.263256000001,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846174",5271,135.687756,135.738755999999,"GM13","Artificial",4,"Artificial",135.713255999999,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5272,144.690456,144.741455999999,"GM13","Artificial",4,"Artificial",144.715955999999,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5273,152.764478,152.815477999999,"GM13","Artificial",4,"Artificial",152.789978,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846174",5274,161.223178,161.274177999999,"GM13","Artificial",4,"Artificial",161.248678,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5275,167.026522,167.077521999999,"GM13","Artificial",4,"Artificial",167.052022,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5276,200.091967,200.142966999999,"GM13","Artificial",4,"Artificial",200.117467,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5277,213.271333,213.322332999999,"GM13","Artificial",4,"Artificial",213.296832999999,"2021-154",299.999976000001
"ch1MPI2021-01-18_16-26-01_0000154.wav","982126057846242",5278,259.433489,259.484488999999,"GM13","Artificial",4,"Artificial",259.458989,"2021-154",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5527,18.223356,18.2743559999995,"GM14","Artificial",3,"Artificial",18.2488559999997,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5528,23.9467,23.9976999999995,"GM14","Artificial",3,"Artificial",23.9721999999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5529,31.664711,31.7157109999995,"GM14","Artificial",3,"Artificial",31.6902109999997,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5530,35.695378,35.7463779999995,"GM14","Artificial",3,"Artificial",35.7208779999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5568,39.778722,39.8297219999995,"GM14","Artificial",3,"Artificial",39.8042219999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5531,43.147389,43.1983889999995,"GM14","Artificial",3,"Artificial",43.1728889999997,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5532,50.018733,50.0697329999995,"GM14","Artificial",3,"Artificial",50.0442329999997,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5533,56.414078,56.4650780000031,"GM14","Artificial",3,"Artificial",56.4395780000016,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5534,59.078078,59.1290779999995,"GM14","Artificial",3,"Artificial",59.1035779999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5535,63.393422,63.4444219999995,"GM14","Artificial",3,"Artificial",63.4189219999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5536,65.394756,65.4457559999995,"GM14","Artificial",3,"Artificial",65.4202559999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","900200000206691",5537,68.654089,68.7050889999995,"GM14","Artificial",3,"Artificial",68.6795889999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5538,74.2081,74.2590999999995,"GM14","Artificial",3,"Artificial",74.2335999999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5539,75.965433,76.0164329999995,"GM14","Artificial",3,"Artificial",75.9909329999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5540,77.642767,77.6937670000031,"GM14","Artificial",3,"Artificial",77.6682670000015,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5541,78.755433,78.8064329999995,"GM14","Artificial",3,"Artificial",78.7809329999997,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5542,83.544778,83.5957779999995,"GM14","Artificial",3,"Artificial",83.5702779999997,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5543,86.328778,86.3797779999995,"GM14","Artificial",3,"Artificial",86.3542779999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5544,90.322789,90.3737890000031,"GM14","Artificial",3,"Artificial",90.3482890000016,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5545,97.386133,97.4371329999995,"GM14","Artificial",3,"Artificial",97.4116329999998,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5546,99.4708,99.5217999999995,"GM14","Artificial",3,"Artificial",99.4962999999997,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5547,103.082133,103.133132999999,"GM14","Artificial",3,"Artificial",103.107633,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5548,104.901467,104.952466999999,"GM14","Artificial",3,"Artificial",104.926967,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5549,109.198144,109.249143999999,"GM14","Artificial",3,"Artificial",109.223643999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5550,112.200811,112.251810999999,"GM14","Artificial",3,"Artificial",112.226310999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5551,116.121489,116.172488999999,"GM14","Artificial",3,"Artificial",116.146989,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5552,125.572167,125.623166999999,"GM14","Artificial",3,"Artificial",125.597666999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5553,128.754833,128.805832999999,"GM14","Artificial",3,"Artificial",128.780333,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5554,134.499511,134.550510999999,"GM14","Artificial",3,"Artificial",134.525010999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5555,142.934189,142.985188999999,"GM14","Artificial",3,"Artificial",142.959689,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5556,146.014189,146.065188999999,"GM14","Artificial",3,"Artificial",146.039688999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5557,148.087533,148.138532999999,"GM14","Artificial",3,"Artificial",148.113033,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5558,152.360867,152.411866999999,"GM14","Artificial",3,"Artificial",152.386366999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5559,170.082222,170.133221999999,"GM14","Artificial",3,"Artificial",170.107722,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5560,178.556233,178.607232999999,"GM14","Artificial",3,"Artificial",178.581733,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5561,188.443578,188.494577999999,"GM14","Artificial",3,"Artificial",188.469078,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5562,216.686956,216.737955999999,"GM14","Artificial",3,"Artificial",216.712456,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5563,225.740967,225.791967000003,"GM14","Artificial",3,"Artificial",225.766467000002,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","900200000206691",5564,233.752978,233.803977999999,"GM14","Artificial",3,"Artificial",233.778477999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5565,240.460322,240.511322000003,"GM14","Artificial",3,"Artificial",240.485822000001,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5566,245.458322,245.509321999999,"GM14","Artificial",3,"Artificial",245.483822,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-43-48_0000161.wav","982126057846249",5567,254.001,254.051999999999,"GM14","Artificial",3,"Artificial",254.026499999999,"2021-161",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5569,25.3327,25.3836999999995,"GM15","Artificial",3,"Artificial",25.3581999999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5570,33.898722,33.9497219999995,"GM15","Artificial",3,"Artificial",33.9242219999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126057846204",5571,40.906722,40.9577219999995,"GM15","Artificial",3,"Artificial",40.9322219999998,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126058484287",5572,43.292733,43.3437329999995,"GM15","Artificial",3,"Artificial",43.3182329999998,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5573,46.0594,46.1104000000031,"GM15","Artificial",3,"Artificial",46.0849000000015,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5574,53.400744,53.4517439999995,"GM15","Artificial",3,"Artificial",53.4262439999998,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126057846204",5575,56.164756,56.2157559999995,"GM15","Artificial",3,"Artificial",56.1902559999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126057846204",5576,61.294089,61.3450889999995,"GM15","Artificial",3,"Artificial",61.3195889999998,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126057846204",5577,65.9581,66.0090999999995,"GM15","Artificial",3,"Artificial",65.9835999999998,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5578,72.301444,72.3524439999995,"GM15","Artificial",3,"Artificial",72.3269439999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5579,74.879444,74.9304439999995,"GM15","Artificial",3,"Artificial",74.9049439999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126057846204",5580,79.339456,79.3904559999995,"GM15","Artificial",3,"Artificial",79.3649559999998,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5581,80.550789,80.6017889999995,"GM15","Artificial",3,"Artificial",80.5762889999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5582,85.937456,85.9884559999995,"GM15","Artificial",3,"Artificial",85.9629559999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5583,87.499467,87.5504669999995,"GM15","Artificial",3,"Artificial",87.5249669999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5584,89.184133,89.2351329999995,"GM15","Artificial",3,"Artificial",89.2096329999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126057846204",5585,91.972133,92.0231329999995,"GM15","Artificial",3,"Artificial",91.9976329999998,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126058484287",5586,97.446144,97.4971439999995,"GM15","Artificial",3,"Artificial",97.4716439999997,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5587,101.560156,101.611155999999,"GM15","Artificial",3,"Artificial",101.585656,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5588,104.254156,104.305155999999,"GM15","Artificial",3,"Artificial",104.279656,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5589,107.560156,107.611155999999,"GM15","Artificial",3,"Artificial",107.585656,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5590,109.330167,109.381166999999,"GM15","Artificial",3,"Artificial",109.355666999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5591,111.9535,112.004499999999,"GM15","Artificial",3,"Artificial",111.979,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5592,114.860833,114.911832999999,"GM15","Artificial",3,"Artificial",114.886332999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5593,120.916844,120.967843999999,"GM15","Artificial",3,"Artificial",120.942344,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5594,123.056178,123.107177999999,"GM15","Artificial",3,"Artificial",123.081677999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5595,124.918189,124.969189000003,"GM15","Artificial",3,"Artificial",124.943689000001,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5596,126.740189,126.791188999999,"GM15","Artificial",3,"Artificial",126.765688999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5597,128.226189,128.277188999999,"GM15","Artificial",3,"Artificial",128.251688999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5598,129.907522,129.958522000003,"GM15","Artificial",3,"Artificial",129.933022000002,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5599,135.632867,135.683866999999,"GM15","Artificial",3,"Artificial",135.658366999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5600,138.672878,138.723877999999,"GM15","Artificial",3,"Artificial",138.698377999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5601,144.171544,144.222543999999,"GM15","Artificial",3,"Artificial",144.197043999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5602,148.687556,148.738555999999,"GM15","Artificial",3,"Artificial",148.713055999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5603,153.663567,153.714566999999,"GM15","Artificial",3,"Artificial",153.689067,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126057846204",5604,162.008244,162.059244000003,"GM15","Artificial",3,"Artificial",162.033744000001,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5605,171.882256,171.933255999999,"GM15","Artificial",3,"Artificial",171.907755999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5606,182.1156,182.166599999999,"GM15","Artificial",3,"Artificial",182.141099999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5607,190.304278,190.355277999999,"GM15","Artificial",3,"Artificial",190.329778,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5608,197.388956,197.439956000003,"GM15","Artificial",3,"Artificial",197.414456000002,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5609,252.583711,252.634710999999,"GM15","Artificial",3,"Artificial",252.609211,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982126058484287",5610,257.679711,257.730710999999,"GM15","Artificial",3,"Artificial",257.705211,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5611,275.010411,275.061410999999,"GM15","Artificial",3,"Artificial",275.035910999999,"2021-162",299.999976000001
"ch1MPI2021-01-19_11-56-37_0000162.wav","982000359237615",5612,290.9211,290.9721,"GM15","Artificial",3,"Artificial",290.9466,"2021-162",299.999976000001
"ch1MPI2021-01-19_12-13-08_0000163.wav","982126051278504",5613,23.574711,23.6257109999995,"GM16","Artificial",2,"Artificial",23.6002109999998,"2021-163",299.999976000001
"ch1MPI2021-01-19_12-13-08_0000163.wav","982126051278504",5614,26.344044,26.3950439999995,"GM16","Artificial",2,"Artificial",26.3695439999997,"2021-163",299.999976000001
"ch1MPI2021-01-19_12-13-08_0000163.wav","982126051278504",5615,28.390711,28.4417109999995,"GM16","Artificial",2,"Artificial",28.4162109999997,"2021-163",299.999976000001
